LGA_2018,Region,Time,Value,,
48410,West Torrens (C),2008,55095,,
48410,West Torrens (C),2009,55896,,
48410,West Torrens (C),2010,56611,,
48410,West Torrens (C),2011,57026,,
48410,West Torrens (C),2012,57632,,
48410,West Torrens (C),2013,58153,,
48410,West Torrens (C),2014,58627,,
48410,West Torrens (C),2015,59075,,
48410,West Torrens (C),2016,59408,,
48410,West Torrens (C),2017,59579,,
48410,West Torrens (C),2018,60105,,
48540,Whyalla (C),2001,22049,,
48540,Whyalla (C),2002,22009,,
48540,Whyalla (C),2003,21970,,
48540,Whyalla (C),2004,21947,,
48540,Whyalla (C),2005,21890,,
48540,Whyalla (C),2006,21989,,
48540,Whyalla (C),2007,22165,,
48540,Whyalla (C),2008,22275,,
48540,Whyalla (C),2009,22375,,
48540,Whyalla (C),2010,22497,,
48540,Whyalla (C),2011,22561,,
48540,Whyalla (C),2012,22617,,
48540,Whyalla (C),2013,22659,,
48540,Whyalla (C),2014,22703,,
48540,Whyalla (C),2015,22670,,
48540,Whyalla (C),2016,22511,,
48540,Whyalla (C),2017,22004,,
48540,Whyalla (C),2018,21766,,
48640,Wudinna (DC),2001,1449,,
48640,Wudinna (DC),2002,1438,,
48640,Wudinna (DC),2003,1417,,
48640,Wudinna (DC),2004,1391,,
48640,Wudinna (DC),2005,1363,,
48640,Wudinna (DC),2006,1346,,
48640,Wudinna (DC),2007,1321,,
48640,Wudinna (DC),2008,1305,,
48640,Wudinna (DC),2009,1295,,
48640,Wudinna (DC),2010,1291,,
48640,Wudinna (DC),2011,1280,,
48640,Wudinna (DC),2012,1271,,
48640,Wudinna (DC),2013,1272,,
48640,Wudinna (DC),2014,1276,,
48640,Wudinna (DC),2015,1279,,
48640,Wudinna (DC),2016,1279,,
48640,Wudinna (DC),2017,1292,,
48640,Wudinna (DC),2018,1294,,
48750,Yankalilla (DC),2001,3832,,
48750,Yankalilla (DC),2002,3914,,
48750,Yankalilla (DC),2003,3959,,
48750,Yankalilla (DC),2004,4048,,
48750,Yankalilla (DC),2005,4151,,
48750,Yankalilla (DC),2006,4245,,
48750,Yankalilla (DC),2007,4331,,
48750,Yankalilla (DC),2008,4396,,
48750,Yankalilla (DC),2009,4442,,
48750,Yankalilla (DC),2010,4448,,
48750,Yankalilla (DC),2011,4451,,
48750,Yankalilla (DC),2012,4586,,
48750,Yankalilla (DC),2013,4759,,
48750,Yankalilla (DC),2014,4925,,
48750,Yankalilla (DC),2015,5095,,
48750,Yankalilla (DC),2016,5276,,
48750,Yankalilla (DC),2017,5401,,
48750,Yankalilla (DC),2018,5478,,
48830,Yorke Peninsula (DC),2001,11466,,
48830,Yorke Peninsula (DC),2002,11492,,
48830,Yorke Peninsula (DC),2003,11519,,
48830,Yorke Peninsula (DC),2004,11498,,
48830,Yorke Peninsula (DC),2005,11530,,
48830,Yorke Peninsula (DC),2006,11474,,
48830,Yorke Peninsula (DC),2007,11409,,
48830,Yorke Peninsula (DC),2008,11360,,
48830,Yorke Peninsula (DC),2009,11315,,
48830,Yorke Peninsula (DC),2010,11252,,
48830,Yorke Peninsula (DC),2011,11198,,
48830,Yorke Peninsula (DC),2012,11231,,
48830,Yorke Peninsula (DC),2013,11241,,
48830,Yorke Peninsula (DC),2014,11254,,
48830,Yorke Peninsula (DC),2015,11267,,
48830,Yorke Peninsula (DC),2016,11291,,
48830,Yorke Peninsula (DC),2017,11301,,
48830,Yorke Peninsula (DC),2018,11328,,
49399,Unincorporated SA,2001,5911,,
49399,Unincorporated SA,2002,4878,,
49399,Unincorporated SA,2003,4516,,
49399,Unincorporated SA,2004,4303,,
49399,Unincorporated SA,2005,4080,,
49399,Unincorporated SA,2006,3858,,
49399,Unincorporated SA,2007,4024,,
49399,Unincorporated SA,2008,4190,,
49399,Unincorporated SA,2009,4327,,
49399,Unincorporated SA,2010,4456,,
49399,Unincorporated SA,2011,4556,,
49399,Unincorporated SA,2012,4377,,
49399,Unincorporated SA,2013,4199,,
49399,Unincorporated SA,2014,4027,,
49399,Unincorporated SA,2015,3849,,
49399,Unincorporated SA,2016,3639,,
49399,Unincorporated SA,2017,3522,,
49399,Unincorporated SA,2018,3520,,
49499,No usual address (SA),2001,0,,
49499,No usual address (SA),2002,0,,
49499,No usual address (SA),2003,0,,
49499,No usual address (SA),2004,0,,
49499,No usual address (SA),2005,0,,
49499,No usual address (SA),2006,0,,
49499,No usual address (SA),2007,0,,
49499,No usual address (SA),2008,0,,
49499,No usual address (SA),2009,0,,
49499,No usual address (SA),2010,0,,
49499,No usual address (SA),2011,0,,
49499,No usual address (SA),2012,0,,
49499,No usual address (SA),2013,0,,
49499,No usual address (SA),2014,0,,
49499,No usual address (SA),2015,0,,
49499,No usual address (SA),2016,0,,
49499,No usual address (SA),2017,0,,
49499,No usual address (SA),2018,0,,
49799,Migratory - Offshore - Shipping (SA),2001,0,,
49799,Migratory - Offshore - Shipping (SA),2002,0,,
49799,Migratory - Offshore - Shipping (SA),2003,0,,
49799,Migratory - Offshore - Shipping (SA),2004,0,,
49799,Migratory - Offshore - Shipping (SA),2005,0,,
49799,Migratory - Offshore - Shipping (SA),2006,0,,
49799,Migratory - Offshore - Shipping (SA),2007,0,,
49799,Migratory - Offshore - Shipping (SA),2008,0,,
49799,Migratory - Offshore - Shipping (SA),2009,0,,
49799,Migratory - Offshore - Shipping (SA),2010,0,,
49799,Migratory - Offshore - Shipping (SA),2011,0,,
49799,Migratory - Offshore - Shipping (SA),2012,0,,
49799,Migratory - Offshore - Shipping (SA),2013,0,,
49799,Migratory - Offshore - Shipping (SA),2014,0,,
49799,Migratory - Offshore - Shipping (SA),2015,0,,
49799,Migratory - Offshore - Shipping (SA),2016,0,,
49799,Migratory - Offshore - Shipping (SA),2017,0,,
49799,Migratory - Offshore - Shipping (SA),2018,0,,
5,Western Australia,2001,1906274,,
5,Western Australia,2002,1928512,,
5,Western Australia,2003,1952741,,
5,Western Australia,2004,1979542,,
5,Western Australia,2005,2011207,,
5,Western Australia,2006,2050581,,
5,Western Australia,2007,2106139,,
5,Western Australia,2008,2171700,,
5,Western Australia,2009,2240250,,
5,Western Australia,2010,2290845,,
5,Western Australia,2011,2353409,,
5,Western Australia,2012,2425507,,
5,Western Australia,2013,2486944,,
5,Western Australia,2014,2517608,,
5,Western Australia,2015,2540672,,
5,Western Australia,2016,2555978,,
5,Western Australia,2017,2574193,,
5,Western Australia,2018,2595192,,
50080,Albany (C),2001,31362,,
50080,Albany (C),2002,31713,,
50080,Albany (C),2003,32020,,
50080,Albany (C),2004,32237,,
50080,Albany (C),2005,32726,,
50080,Albany (C),2006,33171,,
50080,Albany (C),2007,33310,,
50080,Albany (C),2008,33704,,
50080,Albany (C),2009,34164,,
50080,Albany (C),2010,34518,,
50080,Albany (C),2011,34873,,
50080,Albany (C),2012,35643,,
50080,Albany (C),2013,36318,,
50080,Albany (C),2014,36919,,
50080,Albany (C),2015,37206,,
50080,Albany (C),2016,37285,,
50080,Albany (C),2017,37555,,
50080,Albany (C),2018,37826,,
50210,Armadale (C),2001,52391,,
50210,Armadale (C),2002,52204,,
50210,Armadale (C),2003,52049,,
50210,Armadale (C),2004,52041,,
50210,Armadale (C),2005,51795,,
50210,Armadale (C),2006,52299,,
50210,Armadale (C),2007,53735,,
50210,Armadale (C),2008,55809,,
50210,Armadale (C),2009,58508,,
50210,Armadale (C),2010,61858,,
50210,Armadale (C),2011,65395,,
50210,Armadale (C),2012,69101,,
50210,Armadale (C),2013,72662,,
50210,Armadale (C),2014,75559,,
50210,Armadale (C),2015,78848,,
50210,Armadale (C),2016,82021,,
50210,Armadale (C),2017,84669,,
50210,Armadale (C),2018,87634,,
50250,Ashburton (S),2001,5969,,
50250,Ashburton (S),2002,6138,,
50250,Ashburton (S),2003,6467,,
50250,Ashburton (S),2004,6925,,
50250,Ashburton (S),2005,7263,,
50250,Ashburton (S),2006,7608,,
50250,Ashburton (S),2007,7939,,
50250,Ashburton (S),2008,8480,,
50250,Ashburton (S),2009,9004,,
50250,Ashburton (S),2010,9510,,
50250,Ashburton (S),2011,10227,,
50250,Ashburton (S),2012,11194,,
50250,Ashburton (S),2013,12025,,
50250,Ashburton (S),2014,12515,,
50250,Ashburton (S),2015,13002,,
50250,Ashburton (S),2016,13311,,
50250,Ashburton (S),2017,13273,,
50250,Ashburton (S),2018,13329,,
50280,Augusta-Margaret River (S),2001,10228,,
50280,Augusta-Margaret River (S),2002,10346,,
50280,Augusta-Margaret River (S),2003,10639,,
50280,Augusta-Margaret River (S),2004,10791,,
50280,Augusta-Margaret River (S),2005,10936,,
50280,Augusta-Margaret River (S),2006,11052,,
50280,Augusta-Margaret River (S),2007,11195,,
50280,Augusta-Margaret River (S),2008,11522,,
50280,Augusta-Margaret River (S),2009,11766,,
50280,Augusta-Margaret River (S),2010,11951,,
50280,Augusta-Margaret River (S),2011,12228,,
50280,Augusta-Margaret River (S),2012,12870,,
50280,Augusta-Margaret River (S),2013,13487,,
50280,Augusta-Margaret River (S),2014,13996,,
50280,Augusta-Margaret River (S),2015,14419,,
50280,Augusta-Margaret River (S),2016,14819,,
50280,Augusta-Margaret River (S),2017,15234,,
50280,Augusta-Margaret River (S),2018,15700,,
